1.000000	1.000000	0.000000	7.014860e-06
1.000000	168.000000	0.000000	1.568264e-06
1.000000	335.000000	0.000000	-5.120763e-06
1.000000	502.000000	0.000000	-1.317179e-05
1.000000	669.000000	0.000000	-2.266829e-05
1.000000	836.000000	0.000000	-3.363588e-05
1.000000	1003.000000	0.000000	-4.601762e-05
1.000000	1170.000000	0.000000	-5.964914e-05
1.000000	1337.000000	0.000000	-7.423787e-05
1.000000	1504.000000	0.000000	-8.935223e-05
1.000000	1671.000000	0.000000	-1.044268e-04
1.000000	1838.000000	0.000000	-1.187883e-04
1.000000	2005.000000	0.000000	-1.317040e-04
1.000000	2172.000000	0.000000	-1.424495e-04
1.000000	2339.000000	0.000000	-1.503857e-04
1.000000	2506.000000	0.000000	-1.550336e-04
1.000000	2673.000000	0.000000	-1.561309e-04
1.000000	2840.000000	0.000000	-1.536617e-04
1.000000	3007.000000	0.000000	-1.478512e-04
1.000000	3174.000000	0.000000	-1.391307e-04
1.000000	3341.000000	0.000000	-1.280796e-04
1.000000	3508.000000	0.000000	-1.153564e-04
1.000000	3675.000000	0.000000	-1.016316e-04
1.000000	3842.000000	0.000000	-8.753118e-05
168.000000	1.000000	0.000000	3.678626e-06
168.000000	168.000000	0.000000	-2.965338e-06
168.000000	335.000000	0.000000	-1.116285e-05
168.000000	502.000000	0.000000	-2.108593e-05
168.000000	669.000000	0.000000	-3.286618e-05
168.000000	836.000000	0.000000	-4.656514e-05
168.000000	1003.000000	0.000000	-6.213906e-05
168.000000	1170.000000	0.000000	-7.940175e-05
168.000000	1337.000000	0.000000	-9.799142e-05
168.000000	1504.000000	0.000000	-1.173505e-04
168.000000	1671.000000	0.000000	-1.367281e-04
168.000000	1838.000000	0.000000	-1.552138e-04
168.000000	2005.000000	0.000000	-1.718066e-04
168.000000	2172.000000	0.000000	-1.855134e-04
168.000000	2339.000000	0.000000	-1.954642e-04
168.000000	2506.000000	0.000000	-2.010211e-04
168.000000	2673.000000	0.000000	-2.018607e-04
168.000000	2840.000000	0.000000	-1.980101e-04
168.000000	3007.000000	0.000000	-1.898325e-04
168.000000	3174.000000	0.000000	-1.779663e-04
168.000000	3341.000000	0.000000	-1.632340e-04
168.000000	3508.000000	0.000000	-1.465406e-04
168.000000	3675.000000	0.000000	-1.287798e-04
168.000000	3842.000000	0.000000	-1.107604e-04
335.000000	1.000000	0.000000	-7.229870e-08
335.000000	168.000000	0.000000	-8.086915e-06
335.000000	335.000000	0.000000	-1.803276e-05
335.000000	502.000000	0.000000	-3.015388e-05
335.000000	669.000000	0.000000	-4.465160e-05
335.000000	836.000000	0.000000	-6.164471e-05
335.000000	1003.000000	0.000000	-8.111998e-05
335.000000	1170.000000	0.000000	-1.028770e-04
335.000000	1337.000000	0.000000	-1.264760e-04
335.000000	1504.000000	0.000000	-1.512016e-04
335.000000	1671.000000	0.000000	-1.760582e-04
335.000000	1838.000000	0.000000	-1.998133e-04
335.000000	2005.000000	0.000000	-2.210946e-04
335.000000	2172.000000	0.000000	-2.385353e-04
335.000000	2339.000000	0.000000	-2.509462e-04
335.000000	2506.000000	0.000000	-2.574789e-04
335.000000	2673.000000	0.000000	-2.577430e-04
335.000000	2840.000000	0.000000	-2.518515e-04
335.000000	3007.000000	0.000000	-2.403849e-04
335.000000	3174.000000	0.000000	-2.242879e-04
335.000000	3341.000000	0.000000	-2.047268e-04
335.000000	3508.000000	0.000000	-1.829396e-04
335.000000	3675.000000	0.000000	-1.601070e-04
335.000000	3842.000000	0.000000	-1.372591e-04
502.000000	1.000000	0.000000	-4.197542e-06
502.000000	168.000000	0.000000	-1.375629e-05
502.000000	335.000000	0.000000	-2.569830e-05
