1.000000	1.000000	0.000000	2.493817e-04
1.000000	168.000000	0.000000	2.200136e-04
1.000000	335.000000	0.000000	1.719301e-04
1.000000	502.000000	0.000000	1.068756e-04
1.000000	669.000000	0.000000	3.375226e-05
1.000000	836.000000	0.000000	-3.173270e-05
1.000000	1003.000000	0.000000	-7.360633e-05
1.000000	1170.000000	0.000000	-8.434464e-05
1.000000	1337.000000	0.000000	-6.698274e-05
1.000000	1504.000000	0.000000	-2.981142e-05
1.000000	1671.000000	0.000000	1.905497e-05
1.000000	1838.000000	0.000000	7.325144e-05
1.000000	2005.000000	0.000000	1.274303e-04
1.000000	2172.000000	0.000000	1.766870e-04
1.000000	2339.000000	0.000000	2.169796e-04
1.000000	2506.000000	0.000000	2.459275e-04
1.000000	2673.000000	0.000000	2.631286e-04
1.000000	2840.000000	0.000000	2.697764e-04
1.000000	3007.000000	0.000000	2.679336e-04
1.000000	3174.000000	0.000000	2.598732e-04
1.000000	3341.000000	0.000000	2.476634e-04
1.000000	3508.000000	0.000000	2.329869e-04
1.000000	3675.000000	0.000000	2.171117e-04
1.000000	3842.000000	0.000000	2.009378e-04
168.000000	1.000000	0.000000	2.278691e-04
168.000000	168.000000	0.000000	1.687754e-04
168.000000	335.000000	0.000000	7.492391e-05
168.000000	502.000000	0.000000	-5.307071e-05
168.000000	669.000000	0.000000	-1.992230e-04
168.000000	836.000000	0.000000	-3.297264e-04
168.000000	1003.000000	0.000000	-4.081227e-04
168.000000	1170.000000	0.000000	-4.197034e-04
168.000000	1337.000000	0.000000	-3.761970e-04
168.000000	1504.000000	0.000000	-2.988616e-04
168.000000	1671.000000	0.000000	-2.045751e-04
168.000000	1838.000000	0.000000	-1.040494e-04
168.000000	2005.000000	0.000000	-5.250396e-06
168.000000	2172.000000	0.000000	8.443041e-05
168.000000	2339.000000	0.000000	1.587242e-04
168.000000	2506.000000	0.000000	2.140520e-04
168.000000	2673.000000	0.000000	2.501395e-04
168.000000	2840.000000	0.000000	2.692770e-04
168.000000	3007.000000	0.000000	2.750119e-04
168.000000	3174.000000	0.000000	2.710500e-04
168.000000	3341.000000	0.000000	2.606317e-04
168.000000	3508.000000	0.000000	2.463077e-04
168.000000	3675.000000	0.000000	2.299464e-04
168.000000	3842.000000	0.000000	2.128419e-04
335.000000	1.000000	0.000000	1.911898e-04
335.000000	168.000000	0.000000	8.890606e-05
335.000000	335.000000	0.000000	-7.482163e-05
335.000000	502.000000	0.000000	-3.049678e-04
335.000000	669.000000	0.000000	-5.769341e-04
335.000000	836.000000	0.000000	-8.230329e-04
335.000000	1003.000000	0.000000	-9.629437e-04
335.000000	1170.000000	0.000000	-9.674946e-04
335.000000	1337.000000	0.000000	-8.699625e-04
335.000000	1504.000000	0.000000	-7.194516e-04
335.000000	1671.000000	0.000000	-5.489410e-04
335.000000	1838.000000	0.000000	-3.751643e-04
335.000000	2005.000000	0.000000	-2.085078e-04
335.000000	2172.000000	0.000000	-5.875429e-05
335.000000	2339.000000	0.000000	6.538365e-05
335.000000	2506.000000	0.000000	1.590725e-04
335.000000	2673.000000	0.000000	2.225338e-04
335.000000	2840.000000	0.000000	2.598329e-04
335.000000	3007.000000	0.000000	2.767541e-04
335.000000	3174.000000	0.000000	2.790958e-04
335.000000	3341.000000	0.000000	2.717733e-04
335.000000	3508.000000	0.000000	2.585529e-04
335.000000	3675.000000	0.000000	2.421280e-04
335.000000	3842.000000	0.000000	2.243262e-04
502.000000	1.000000	0.000000	1.411595e-04
502.000000	168.000000	0.000000	-1.658613e-05
502.000000	335.000000	0.000000	-2.738768e-04
502.000000	502.000000	0.000000	-6.488886e-04
502.000000	669.000000	0.000000	-1.111416e-03
502.000000	836.000000	0.000000	-1.542875e-03
502.000000	1003.000000	0.000000	-1.784286e-03
502.000000	1170.000000	0.000000	-1.776245e-03
502.000000	1337.000000	0.000000	-1.589041e-03
502.000000	1504.000000	0.000000	-1.321300e-03
502.000000	1671.000000	0.000000	-1.034374e-03
502.000000	1838.000000	0.000000	-7.542846e-04
502.000000	2005.000000	0.000000	-4.929914e-04
502.000000	2172.000000	0.000000	-2.612712e-04
502.000000	2339.000000	0.000000	-6.959180e-05
502.000000	2506.000000	0.000000	7.616096e-05
502.000000	2673.000000	0.000000	1.769673e-04
502.000000	2840.000000	0.000000	2.392250e-04
502.000000	3007.000000	0.000000	2.717057e-04
502.000000	3174.000000	0.000000	2.830409e-04
502.000000	3341.000000	0.000000	2.804176e-04
502.000000	3508.000000	0.000000	2.692383e-04
502.000000	3675.000000	0.000000	2.532936e-04
502.000000	3842.000000	0.000000	2.351099e-04
669.000000	1.000000	0.000000	8.362427e-05
669.000000	168.000000	0.000000	-1.353602e-04
669.000000	335.000000	0.000000	-4.978786e-04
669.000000	502.000000	0.000000	-1.041701e-03
669.000000	669.000000	0.000000	-1.739054e-03
669.000000	836.000000	0.000000	-2.418433e-03
669.000000	1003.000000	0.000000	-2.818605e-03
669.000000	1170.000000	0.000000	-2.821340e-03
669.000000	1337.000000	0.000000	-2.528165e-03
669.000000	1504.000000	0.000000	-2.105140e-03
669.000000	1671.000000	0.000000	-1.662195e-03
669.000000	1838.000000	0.000000	-1.243863e-03
669.000000	2005.000000	0.000000	-8.634696e-04
669.000000	2172.000000	0.000000	-5.296475e-04
669.000000	2339.000000	0.000000	-2.528100e-04
669.000000	2506.000000	0.000000	-4.004447e-05
669.000000	2673.000000	0.000000	1.096855e-04
669.000000	2840.000000	0.000000	2.050196e-04
669.000000	3007.000000	0.000000	2.583114e-04
669.000000	3174.000000	0.000000	2.818597e-04
669.000000	3341.000000	0.000000	2.858529e-04
669.000000	3508.000000	0.000000	2.778458e-04
669.000000	3675.000000	0.000000	2.630515e-04
669.000000	3842.000000	0.000000	2.448893e-04
836.000000	1.000000	0.000000	2.693843e-05
836.000000	168.000000	0.000000	-2.487377e-04
836.000000	335.000000	0.000000	-7.064792e-04
836.000000	502.000000	0.000000	-1.402350e-03
836.000000	669.000000	0.000000	-2.318834e-03
836.000000	836.000000	0.000000	-3.256206e-03
836.000000	1003.000000	0.000000	-3.870612e-03
836.000000	1170.000000	0.000000	-3.957058e-03
836.000000	1337.000000	0.000000	-3.599699e-03
836.000000	1504.000000	0.000000	-3.022547e-03
836.000000	1671.000000	0.000000	-2.407429e-03
836.000000	1838.000000	0.000000	-1.835677e-03
836.000000	2005.000000	0.000000	-1.323823e-03
836.000000	2172.000000	0.000000	-8.738247e-04
836.000000	2339.000000	0.000000	-4.945087e-04
836.000000	2506.000000	0.000000	-1.970935e-04
836.000000	2673.000000	0.000000	1.603941e-05
836.000000	2840.000000	0.000000	1.545435e-04
836.000000	3007.000000	0.000000	2.349923e-04
836.000000	3174.000000	0.000000	2.745393e-04
836.000000	3341.000000	0.000000	2.873719e-04
836.000000	3508.000000	0.000000	2.838519e-04
836.000000	3675.000000	0.000000	2.710011e-04
836.000000	3842.000000	0.000000	2.533515e-04
1003.000000	1.000000	0.000000	-2.162467e-05
1003.000000	168.000000	0.000000	-3.405372e-04
1003.000000	335.000000	0.000000	-8.641892e-04
1003.000000	502.000000	0.000000	-1.656782e-03
1003.000000	669.000000	0.000000	-2.712973e-03
1003.000000	836.000000	0.000000	-3.843993e-03
1003.000000	1003.000000	0.000000	-4.684129e-03
1003.000000	1170.000000	0.000000	-4.945794e-03
1003.000000	1337.000000	0.000000	-4.629881e-03
1003.000000	1504.000000	0.000000	-3.967955e-03
1003.000000	1671.000000	0.000000	-3.218914e-03
1003.000000	1838.000000	0.000000	-2.517838e-03
1003.000000	2005.000000	0.000000	-1.886086e-03
1003.000000	2172.000000	0.000000	-1.314068e-03
1003.000000	2339.000000	0.000000	-8.116440e-04
1003.000000	2506.000000	0.000000	-4.050680e-04
1003.000000	2673.000000	0.000000	-1.089074e-04
1003.000000	2840.000000	0.000000	8.547025e-05
1003.000000	3007.000000	0.000000	2.004994e-04
1003.000000	3174.000000	0.000000	2.602616e-04
1003.000000	3341.000000	0.000000	2.843651e-04
1003.000000	3508.000000	0.000000	2.867807e-04
1003.000000	3675.000000	0.000000	2.767665e-04
1003.000000	3842.000000	0.000000	2.601980e-04
1170.000000	1.000000	0.000000	-5.919462e-05
1170.000000	168.000000	0.000000	-4.056028e-04
1170.000000	335.000000	0.000000	-9.613944e-04
1170.000000	502.000000	0.000000	-1.785176e-03
1170.000000	669.000000	0.000000	-2.877662e-03
1170.000000	836.000000	0.000000	-4.090872e-03
1170.000000	1003.000000	0.000000	-5.105483e-03
1170.000000	1170.000000	0.000000	-5.592926e-03
1170.000000	1337.000000	0.000000	-5.438273e-03
1170.000000	1504.000000	0.000000	-4.819477e-03
1170.000000	1671.000000	0.000000	-4.040743e-03
1170.000000	1838.000000	0.000000	-3.284154e-03
1170.000000	2005.000000	0.000000	-2.571243e-03
1170.000000	2172.000000	0.000000	-1.876126e-03
1170.000000	2339.000000	0.000000	-1.220747e-03
1170.000000	2506.000000	0.000000	-6.705075e-04
1170.000000	2673.000000	0.000000	-2.667177e-04
1170.000000	2840.000000	0.000000	-2.419896e-06
1170.000000	3007.000000	0.000000	1.546607e-04
1170.000000	3174.000000	0.000000	2.387162e-04
1170.000000	3341.000000	0.000000	2.764667e-04
1170.000000	3508.000000	0.000000	2.862849e-04
1170.000000	3675.000000	0.000000	2.800475e-04
1170.000000	3842.000000	0.000000	2.651784e-04
1337.000000	1.000000	0.000000	-8.770306e-05
1337.000000	168.000000	0.000000	-4.507921e-04
1337.000000	335.000000	0.000000	-1.017367e-03
1337.000000	502.000000	0.000000	-1.831553e-03
1337.000000	669.000000	0.000000	-2.890893e-03
1337.000000	836.000000	0.000000	-4.092869e-03
1337.000000	1003.000000	0.000000	-5.200637e-03
1337.000000	1170.000000	0.000000	-5.899622e-03
1337.000000	1337.000000	0.000000	-5.981018e-03
1337.000000	1504.000000	0.000000	-5.533600e-03
1337.000000	1671.000000	0.000000	-4.851197e-03
1337.000000	1838.000000	0.000000	-4.128586e-03
1337.000000	2005.000000	0.000000	-3.376215e-03
1337.000000	2172.000000	0.000000	-2.551615e-03
1337.000000	2339.000000	0.000000	-1.708063e-03
1337.000000	2506.000000	0.000000	-9.802320e-04
1337.000000	2673.000000	0.000000	-4.486933e-04
